,IV,feature
145,0.15531331143607296,greyscale -> red -> silhouette-1
146,0.1437294265505099,greyscale -> red -> silhouette-2
147,0.13138948796635957,greyscale -> red -> silhouette-3
148,0.11479354023522273,greyscale -> red -> silhouette-4
149,0.11479354023522273,greyscale -> red -> silhouette-5
150,0.10121688143395745,greyscale -> red -> silhouette-6
151,0.0933038266705892,greyscale -> red -> silhouette-7
152,0.1247185352353005,greyscale -> red -> silhouette-8
153,0.1247185352353005,greyscale -> red -> silhouette-9
154,0.11034909737182114,greyscale -> red -> silhouette-10
155,0.10874112713787012,greyscale -> red -> silhouette-11
156,0.08615176113781099,greyscale -> red -> silhouette-12
157,0.08615176113781099,greyscale -> red -> silhouette-13
158,0.07202972912057928,greyscale -> red -> silhouette-14
159,0.07085467180688802,greyscale -> red -> silhouette-15
160,0.37647683037018725,greyscale -> red -> entropy-0
161,0.37347092887265465,greyscale -> red -> entropy-1
162,0.3509018922398595,greyscale -> red -> number_of_points-0
163,0.3989980568812895,greyscale -> red -> number_of_points-1
164,0.05299802132790932,greyscale -> red -> heat-0
165,0.29938549161655925,greyscale -> red -> heat-1
166,0.3240097976766744,greyscale -> red -> heat-2
167,0.24331131487823487,greyscale -> red -> heat-3
168,0.05242370138833185,greyscale -> red -> heat-4
169,0.34841706991444366,greyscale -> red -> heat-5
170,0.3421758618156994,greyscale -> red -> heat-6
171,0.28281315031598986,greyscale -> red -> heat-7
172,0.0244170852901084,greyscale -> red -> heat-8
173,0.2281400169048615,greyscale -> red -> heat-9
174,0.23053087457018323,greyscale -> red -> heat-10
175,0.24695331615548247,greyscale -> red -> heat-11
176,0.03471419195870013,greyscale -> red -> heat-12
177,0.3036353188476197,greyscale -> red -> heat-13
178,0.30522937156684044,greyscale -> red -> heat-14
179,0.31447038784300546,greyscale -> red -> heat-15
180,0.02639211271684732,greyscale -> red -> heat-16
181,0.24371312533449796,greyscale -> red -> heat-17
182,0.24378334928818704,greyscale -> red -> heat-18
183,0.24338936681515466,greyscale -> red -> heat-19
184,0.05922126957400699,greyscale -> red -> heat-20
185,0.3026927439673632,greyscale -> red -> heat-21
186,0.3026884679816186,greyscale -> red -> heat-22
187,0.30227161746124165,greyscale -> red -> heat-23
188,0.34292817844694745,greyscale -> red -> persistence_image-0
189,0.3430319275943166,greyscale -> red -> persistence_image-1
190,0.28407320988594664,greyscale -> red -> persistence_image-2
191,0.15031884477748061,greyscale -> red -> persistence_image-3
192,0.3793273571418211,greyscale -> red -> persistence_image-4
193,0.3789866877655734,greyscale -> red -> persistence_image-5
194,0.3751679242140687,greyscale -> red -> persistence_image-6
195,0.27772722647909626,greyscale -> red -> persistence_image-7
196,0.34634894838157276,greyscale -> red -> persistence_image-8
197,0.34634894838157276,greyscale -> red -> persistence_image-9
198,0.35924439292765287,greyscale -> red -> persistence_image-10
199,0.3399236923796479,greyscale -> red -> persistence_image-11
200,0.3897471337346391,greyscale -> red -> persistence_image-12
201,0.3898340467494704,greyscale -> red -> persistence_image-13
202,0.39527685886369657,greyscale -> red -> persistence_image-14
203,0.3976943780557947,greyscale -> red -> persistence_image-15
204,0.35336415812331295,greyscale -> red -> persistence_image-16
205,0.35336415812331295,greyscale -> red -> persistence_image-17
206,0.35278370751616506,greyscale -> red -> persistence_image-18
207,0.3497148979062526,greyscale -> red -> persistence_image-19
208,0.3965895697660174,greyscale -> red -> persistence_image-20
209,0.3965895697660174,greyscale -> red -> persistence_image-21
210,0.3964834390750494,greyscale -> red -> persistence_image-22
211,0.4010529829699474,greyscale -> red -> persistence_image-23
212,0.1643694242407997,greyscale -> red -> lifetime-0
213,0.11471798778172948,greyscale -> red -> lifetime-1
214,0.09298938758618008,greyscale -> red -> lifetime-2
215,0.27862964230899817,greyscale -> red -> lifetime-3
216,0.19982479504594672,greyscale -> red -> lifetime-4
217,0.052446581939191314,greyscale -> red -> lifetime-5
218,0.2503146674033363,greyscale -> red -> lifetime-6
219,0.17900589705567876,greyscale -> red -> lifetime-7
220,0.11146586961771487,greyscale -> red -> lifetime-8
221,0.30251247671328113,greyscale -> red -> lifetime-9
222,0.234738565395084,greyscale -> red -> lifetime-10
223,0.08821054074717369,greyscale -> red -> lifetime-11
224,0.2143469373895814,greyscale -> green -> betti-0
225,0.21370905418663824,greyscale -> green -> betti-1
226,0.25861441855050693,greyscale -> green -> betti-2
227,0.24163101065366355,greyscale -> green -> betti-3
228,0.31278543741563075,greyscale -> green -> betti-4
229,0.31288624491551836,greyscale -> green -> betti-5
230,0.3024236628575519,greyscale -> green -> betti-6
231,0.27387584167287654,greyscale -> green -> betti-7
232,0.11786577569164984,greyscale -> green -> landscape-0
233,0.11786577569164984,greyscale -> green -> landscape-1
234,0.1037130740262391,greyscale -> green -> landscape-2
235,0.08474478130768814,greyscale -> green -> landscape-3
236,0.17681907179027212,greyscale -> green -> landscape-4
237,0.17682625899763535,greyscale -> green -> landscape-5
238,0.1621596084379339,greyscale -> green -> landscape-6
239,0.132915756714282,greyscale -> green -> landscape-7
240,0.13094430469728,greyscale -> green -> landscape-8
241,0.13094430469728,greyscale -> green -> landscape-9
242,0.11563031020874279,greyscale -> green -> landscape-10
243,0.08871856193519477,greyscale -> green -> landscape-11
244,0.301012356954333,greyscale -> green -> landscape-12
245,0.301012356954333,greyscale -> green -> landscape-13
246,0.292218600197219,greyscale -> green -> landscape-14
247,0.24143199659832704,greyscale -> green -> landscape-15
248,0.1451805726804268,greyscale -> green -> landscape-16
249,0.1451805726804268,greyscale -> green -> landscape-17
250,0.12729857433158964,greyscale -> green -> landscape-18
251,0.1022816156765396,greyscale -> green -> landscape-19
252,0.33824371958309585,greyscale -> green -> landscape-20
253,0.3382790009054448,greyscale -> green -> landscape-21
254,0.3210707443594152,greyscale -> green -> landscape-22
255,0.28143076996404354,greyscale -> green -> landscape-23
256,0.13965895678837573,greyscale -> green -> silhouette-0
257,0.13965895678837573,greyscale -> green -> silhouette-1
258,0.1356794957108424,greyscale -> green -> silhouette-2
259,0.12917776806067793,greyscale -> green -> silhouette-3
260,0.1919654224540646,greyscale -> green -> silhouette-4
261,0.1919654224540646,greyscale -> green -> silhouette-5
262,0.18049982426504915,greyscale -> green -> silhouette-6
263,0.16391484069534737,greyscale -> green -> silhouette-7
264,0.11954608500995621,greyscale -> green -> silhouette-8
265,0.11954608500995621,greyscale -> green -> silhouette-9
266,0.11083796051642275,greyscale -> green -> silhouette-10
267,0.1071805629169959,greyscale -> green -> silhouette-11
268,0.13228387247709553,greyscale -> green -> silhouette-12
269,0.13228387247709553,greyscale -> green -> silhouette-13
270,0.1136929610975635,greyscale -> green -> silhouette-14
271,0.09819070522914816,greyscale -> green -> silhouette-15
272,0.4070030994599701,greyscale -> green -> entropy-0
273,0.40768250878418405,greyscale -> green -> entropy-1
274,0.3437709650260776,greyscale -> green -> number_of_points-0
275,0.4110347383657948,greyscale -> green -> number_of_points-1
276,0.04757010786551652,greyscale -> green -> heat-0
277,0.2977170407134819,greyscale -> green -> heat-1
278,0.34756212032576017,greyscale -> green -> heat-2
279,0.2724187854861627,greyscale -> green -> heat-3
280,0.0740029450164649,greyscale -> green -> heat-4
281,0.35797331143372596,greyscale -> green -> heat-5
282,0.37003873021551154,greyscale -> green -> heat-6
283,0.3391759759745951,greyscale -> green -> heat-7
284,0.022836677548378134,greyscale -> green -> heat-8
285,0.19446793184503713,greyscale -> green -> heat-9
286,0.197064906364251,greyscale -> green -> heat-10
287,0.21727950034106336,greyscale -> green -> heat-11
288,0.03464712305352983,greyscale -> green -> heat-12
289,0.3279172504507683,greyscale -> green -> heat-13
290,0.3279857375948751,greyscale -> green -> heat-14
291,0.32226306161186513,greyscale -> green -> heat-15
292,0.03198664425778365,greyscale -> green -> heat-16
293,0.21084365780532602,greyscale -> green -> heat-17
294,0.21123240642904148,greyscale -> green -> heat-18
295,0.21081220246429033,greyscale -> green -> heat-19
296,0.06423013511767289,greyscale -> green -> heat-20
297,0.31532533847100463,greyscale -> green -> heat-21
298,0.31532533847100463,greyscale -> green -> heat-22
299,0.31530749420594123,greyscale -> green -> heat-23
300,0.3690441918190776,greyscale -> green -> persistence_image-0
301,0.36887558591378106,greyscale -> green -> persistence_image-1
302,0.29618803198809446,greyscale -> green -> persistence_image-2
303,0.1787938048061823,greyscale -> green -> persistence_image-3
304,0.3915902780161248,greyscale -> green -> persistence_image-4
305,0.3911775785193797,greyscale -> green -> persistence_image-5
306,0.41001804268625697,greyscale -> green -> persistence_image-6
307,0.32924964173106885,greyscale -> green -> persistence_image-7
308,0.359457304356601,greyscale -> green -> persistence_image-8
309,0.359457304356601,greyscale -> green -> persistence_image-9
310,0.3684181176822958,greyscale -> green -> persistence_image-10
311,0.3499981147031515,greyscale -> green -> persistence_image-11
312,0.4095210184794439,greyscale -> green -> persistence_image-12
313,0.4095210184794439,greyscale -> green -> persistence_image-13
314,0.4119230502794916,greyscale -> green -> persistence_image-14
315,0.4201119661223788,greyscale -> green -> persistence_image-15
316,0.3571324325826767,greyscale -> green -> persistence_image-16
317,0.3571324325826767,greyscale -> green -> persistence_image-17
318,0.3565505029690416,greyscale -> green -> persistence_image-18
319,0.3513468417247537,greyscale -> green -> persistence_image-19
320,0.4090667572408345,greyscale -> green -> persistence_image-20
321,0.4090667572408345,greyscale -> green -> persistence_image-21
322,0.40957960685704964,greyscale -> green -> persistence_image-22
323,0.40926355108758955,greyscale -> green -> persistence_image-23
324,0.2145314052215048,greyscale -> green -> lifetime-0
325,0.16483958478541214,greyscale -> green -> lifetime-1
326,0.10695495915068694,greyscale -> green -> lifetime-2
327,0.29151171650071334,greyscale -> green -> lifetime-3
328,0.1836382536885084,greyscale -> green -> lifetime-4
329,0.06796682118545277,greyscale -> green -> lifetime-5
330,0.21448011768087044,greyscale -> green -> lifetime-6
331,0.1222165674075212,greyscale -> green -> lifetime-7
332,0.08205918140002909,greyscale -> green -> lifetime-8
333,0.31381969861959297,greyscale -> green -> lifetime-9
334,0.30138475867780873,greyscale -> green -> lifetime-10
335,0.13269163403680898,greyscale -> green -> lifetime-11
336,0.2136191639848528,greyscale -> blue -> betti-0
337,0.21489582242033994,greyscale -> blue -> betti-1
338,0.2874129707158323,greyscale -> blue -> betti-2
339,0.28470144505518286,greyscale -> blue -> betti-3
340,0.3295351392706842,greyscale -> blue -> betti-4
341,0.32992870076838554,greyscale -> blue -> betti-5
342,0.30721120413490616,greyscale -> blue -> betti-6
343,0.27318639534499345,greyscale -> blue -> betti-7
344,0.1677524963651864,greyscale -> blue -> landscape-0
345,0.1677524963651864,greyscale -> blue -> landscape-1
346,0.1518796327127634,greyscale -> blue -> landscape-2
347,0.13047318199936989,greyscale -> blue -> landscape-3
348,0.20528531761026347,greyscale -> blue -> landscape-4
349,0.20528531761026347,greyscale -> blue -> landscape-5
350,0.20747628539285798,greyscale -> blue -> landscape-6
351,0.2029602523117793,greyscale -> blue -> landscape-7
352,0.18646810307059808,greyscale -> blue -> landscape-8
353,0.1865676119285439,greyscale -> blue -> landscape-9
354,0.1706247896409211,greyscale -> blue -> landscape-10
355,0.14407700798678963,greyscale -> blue -> landscape-11
356,0.2946068392074686,greyscale -> blue -> landscape-12
357,0.2946068392074686,greyscale -> blue -> landscape-13
358,0.2829589943040858,greyscale -> blue -> landscape-14
359,0.2540044533133994,greyscale -> blue -> landscape-15
360,0.19727717278642615,greyscale -> blue -> landscape-16
361,0.19727717278642615,greyscale -> blue -> landscape-17
362,0.18134834885477283,greyscale -> blue -> landscape-18
363,0.144275674963598,greyscale -> blue -> landscape-19
364,0.3321764819228058,greyscale -> blue -> landscape-20
365,0.33229829146733764,greyscale -> blue -> landscape-21
366,0.32780983904726113,greyscale -> blue -> landscape-22
367,0.29559496775914723,greyscale -> blue -> landscape-23
368,0.19423859680134906,greyscale -> blue -> silhouette-0
369,0.19423859680134906,greyscale -> blue -> silhouette-1
370,0.182591309312324,greyscale -> blue -> silhouette-2
371,0.1655106373306723,greyscale -> blue -> silhouette-3
372,0.19943281419316974,greyscale -> blue -> silhouette-4
373,0.19943281419316974,greyscale -> blue -> silhouette-5
374,0.17942818466821653,greyscale -> blue -> silhouette-6
375,0.150595408169231,greyscale -> blue -> silhouette-7
376,0.16773074420634765,greyscale -> blue -> silhouette-8
377,0.16773074420634765,greyscale -> blue -> silhouette-9
378,0.15540713898279923,greyscale -> blue -> silhouette-10
379,0.13893140020895267,greyscale -> blue -> silhouette-11
380,0.21256094734309972,greyscale -> blue -> silhouette-12
381,0.21256094734309972,greyscale -> blue -> silhouette-13
382,0.1993030369493695,greyscale -> blue -> silhouette-14
383,0.17741224307204911,greyscale -> blue -> silhouette-15
384,0.42066854612529353,greyscale -> blue -> entropy-0
385,0.3749013964768842,greyscale -> blue -> entropy-1
386,0.34613772415342575,greyscale -> blue -> number_of_points-0
387,0.3958235941254654,greyscale -> blue -> number_of_points-1
388,0.06192645153680893,greyscale -> blue -> heat-0
389,0.28037283214183034,greyscale -> blue -> heat-1
390,0.3661831677245689,greyscale -> blue -> heat-2
391,0.3174753648559733,greyscale -> blue -> heat-3
392,0.11545829025216224,greyscale -> blue -> heat-4
393,0.3714685199066435,greyscale -> blue -> heat-5
394,0.35901716018703994,greyscale -> blue -> heat-6
395,0.30646343317202923,greyscale -> blue -> heat-7
396,0.04270859291852608,greyscale -> blue -> heat-8
397,0.19052220573385512,greyscale -> blue -> heat-9
398,0.19317051721948317,greyscale -> blue -> heat-10
399,0.21697067976472786,greyscale -> blue -> heat-11
400,0.03121662729345513,greyscale -> blue -> heat-12
401,0.3582185554611475,greyscale -> blue -> heat-13
402,0.3584664836784208,greyscale -> blue -> heat-14
403,0.35748175791311415,greyscale -> blue -> heat-15
404,0.03922363594556128,greyscale -> blue -> heat-16
405,0.2082125463995267,greyscale -> blue -> heat-17
406,0.20839747972382533,greyscale -> blue -> heat-18
407,0.2079617559541951,greyscale -> blue -> heat-19
408,0.0630202281078301,greyscale -> blue -> heat-20
409,0.33626504179116207,greyscale -> blue -> heat-21
410,0.3361771304019301,greyscale -> blue -> heat-22
411,0.33631943227986727,greyscale -> blue -> heat-23
412,0.35055674601428155,greyscale -> blue -> persistence_image-0
413,0.3499375571069993,greyscale -> blue -> persistence_image-1
414,0.3246231483648669,greyscale -> blue -> persistence_image-2
415,0.22754711667808328,greyscale -> blue -> persistence_image-3
416,0.387499478850764,greyscale -> blue -> persistence_image-4
417,0.38741060518984527,greyscale -> blue -> persistence_image-5
418,0.37046828989313074,greyscale -> blue -> persistence_image-6
419,0.30345994627788264,greyscale -> blue -> persistence_image-7
420,0.3353250684520649,greyscale -> blue -> persistence_image-8
421,0.3355210441160631,greyscale -> blue -> persistence_image-9
422,0.34214988312550493,greyscale -> blue -> persistence_image-10
423,0.35011731469227203,greyscale -> blue -> persistence_image-11
424,0.3969308523050421,greyscale -> blue -> persistence_image-12
425,0.3969308523050421,greyscale -> blue -> persistence_image-13
426,0.39783500587715076,greyscale -> blue -> persistence_image-14
427,0.39592382842279533,greyscale -> blue -> persistence_image-15
428,0.3525391502431393,greyscale -> blue -> persistence_image-16
429,0.3525391502431393,greyscale -> blue -> persistence_image-17
430,0.35248412498647974,greyscale -> blue -> persistence_image-18
431,0.34742024411276085,greyscale -> blue -> persistence_image-19
432,0.3960207874819028,greyscale -> blue -> persistence_image-20
433,0.3960207874819028,greyscale -> blue -> persistence_image-21
434,0.3955563732823075,greyscale -> blue -> persistence_image-22
435,0.39614234680747656,greyscale -> blue -> persistence_image-23
436,0.13402561341461475,greyscale -> blue -> lifetime-0
437,0.13443337407367326,greyscale -> blue -> lifetime-1
438,0.13341068282261945,greyscale -> blue -> lifetime-2
439,0.17377797863282557,greyscale -> blue -> lifetime-3
440,0.10258256414806517,greyscale -> blue -> lifetime-4
441,0.09050375984684775,greyscale -> blue -> lifetime-5
442,0.21382227031664933,greyscale -> blue -> lifetime-6
443,0.14545587660496503,greyscale -> blue -> lifetime-7
444,0.13062267640526048,greyscale -> blue -> lifetime-8
445,0.33081883467476036,greyscale -> blue -> lifetime-9
446,0.28546083367621194,greyscale -> blue -> lifetime-10
447,0.20002738470621786,greyscale -> blue -> lifetime-11
448,0.30816943219388804,inverted_greyscale -> gray -> betti-0
449,0.30789444213727984,inverted_greyscale -> gray -> betti-1
450,0.27024389981090846,inverted_greyscale -> gray -> betti-2
451,0.2407728146836115,inverted_greyscale -> gray -> betti-3
452,0.1993630573832255,inverted_greyscale -> gray -> betti-4
453,0.19918262657177713,inverted_greyscale -> gray -> betti-5
454,0.24060364403794254,inverted_greyscale -> gray -> betti-6
455,0.24728487418139952,inverted_greyscale -> gray -> betti-7
456,0.26208333478274776,inverted_greyscale -> gray -> landscape-0
457,0.26208333478274776,inverted_greyscale -> gray -> landscape-1
458,0.24963179747147088,inverted_greyscale -> gray -> landscape-2
459,0.21110247296415527,inverted_greyscale -> gray -> landscape-3
460,0.16832281368424018,inverted_greyscale -> gray -> landscape-4
461,0.16832281368424018,inverted_greyscale -> gray -> landscape-5
462,0.1725622891497752,inverted_greyscale -> gray -> landscape-6
463,0.15801380602727752,inverted_greyscale -> gray -> landscape-7
464,0.32070646211528336,inverted_greyscale -> gray -> landscape-8
465,0.32070646211528336,inverted_greyscale -> gray -> landscape-9
466,0.3061780647529589,inverted_greyscale -> gray -> landscape-10
467,0.26348958846086545,inverted_greyscale -> gray -> landscape-11
468,0.14932306735905687,inverted_greyscale -> gray -> landscape-12
469,0.14932306735905687,inverted_greyscale -> gray -> landscape-13
470,0.1485452217846987,inverted_greyscale -> gray -> landscape-14
471,0.1395604417518593,inverted_greyscale -> gray -> landscape-15
472,0.34954013550319424,inverted_greyscale -> gray -> landscape-16
473,0.34954013550319424,inverted_greyscale -> gray -> landscape-17
474,0.3389332564586522,inverted_greyscale -> gray -> landscape-18
475,0.3154470893579224,inverted_greyscale -> gray -> landscape-19
476,0.1514937943645476,inverted_greyscale -> gray -> landscape-20
477,0.1514937943645476,inverted_greyscale -> gray -> landscape-21
478,0.14362535670725832,inverted_greyscale -> gray -> landscape-22
479,0.13454597215610853,inverted_greyscale -> gray -> landscape-23
480,0.26182213249154696,inverted_greyscale -> gray -> silhouette-0
481,0.26182213249154696,inverted_greyscale -> gray -> silhouette-1
482,0.23024147504158263,inverted_greyscale -> gray -> silhouette-2
483,0.1906642219437055,inverted_greyscale -> gray -> silhouette-3
484,0.24172187053934202,inverted_greyscale -> gray -> silhouette-4
485,0.24172187053934202,inverted_greyscale -> gray -> silhouette-5
486,0.2555599880542086,inverted_greyscale -> gray -> silhouette-6
487,0.2611412722275501,inverted_greyscale -> gray -> silhouette-7
488,0.2089866529038978,inverted_greyscale -> gray -> silhouette-8
489,0.2089866529038978,inverted_greyscale -> gray -> silhouette-9
490,0.18165149388434051,inverted_greyscale -> gray -> silhouette-10
491,0.14072413153098903,inverted_greyscale -> gray -> silhouette-11
492,0.20404539621198226,inverted_greyscale -> gray -> silhouette-12
493,0.20404539621198226,inverted_greyscale -> gray -> silhouette-13
494,0.2033280705465219,inverted_greyscale -> gray -> silhouette-14
495,0.21131639157038518,inverted_greyscale -> gray -> silhouette-15
496,0.3405537452278981,inverted_greyscale -> gray -> entropy-0
497,0.45448467560427985,inverted_greyscale -> gray -> entropy-1
498,0.34324038405779755,inverted_greyscale -> gray -> number_of_points-0
499,0.38803074715394625,inverted_greyscale -> gray -> number_of_points-1
500,0.06521027756045424,inverted_greyscale -> gray -> heat-0
501,0.3201570356362294,inverted_greyscale -> gray -> heat-1
502,0.329803683918649,inverted_greyscale -> gray -> heat-2
503,0.2940951083284066,inverted_greyscale -> gray -> heat-3
504,0.05039805923347676,inverted_greyscale -> gray -> heat-4
505,0.2876758564649395,inverted_greyscale -> gray -> heat-5
506,0.338628147282966,inverted_greyscale -> gray -> heat-6
507,0.2800591900322698,inverted_greyscale -> gray -> heat-7
508,0.03279152633259627,inverted_greyscale -> gray -> heat-8
509,0.3079542188286966,inverted_greyscale -> gray -> heat-9
